years,singers,songs,lyrics
2021,아이유,에잇(Prod.&Feat. SUGA of BTS),So are you happy nowFinally happy now are you뭐 그대로야 난 다 잃어버린 것 같아  모든 게 맘대로 왔다가 인사도 없이 떠나이대로는 무엇도 사랑하고 싶지 않아 다 해질 대로 해져버린기억 속을 여행해 우리는 오렌지 태양 아래그림자 없이 함께 춤을 춰정해진 이별 따위는 없어 아름다웠던 그 기억에서 만나 Forever young 우우우 우우우우  우우우 우우우우Forever we young 우우우 우우우우이런 악몽이라면 영영 깨지 않을게 섬 그래 여긴 섬 서로가 만든 작은 섬예 음 forever young 영원이란 말은 모래성작별은 마치 재난문자 같지그리움과 같이 맞이하는 아침서로가 이 영겁을 지나 꼭 이 섬에서 다시 만나지나듯 날 위로하던 누구의 말대로 고작한 뼘짜리 추억을 잊는 게 참 쉽지 않아시간이 지나도 여전히날 붙드는 그곳에 우리는 오렌지 태양 아래그림자 없이 함께 춤을 춰정해진 안녕 따위는 없어 아름다웠던 그 기억에서 만나 우리는 서로를 베고 누워슬프지 않은 이야기를 나눠우울한 결말 따위는 없어난 영원히 널 이 기억에서 만나 Forever young 우우우 우우우우  우우우 우우우우Forever we young우우우 우우우우이런 악몽이라면 영영 깨지 않을게
2021,AKMU (악뮤),"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",일부러 몇 발자국 물러나내가 없이 혼자 걷는 널 바라본다옆자리 허전한 너의 풍경흑백 거리 가운데 넌 뒤돌아본다그때 알게 되었어난 널 떠날 수 없단 걸우리 사이에 그 어떤 힘든 일도이별보단 버틸 수 있는 것들이었죠어떻게 이별까지 사랑하겠어널 사랑하는 거지사랑이라는 이유로서로를 포기하고찢어질 것같이 아파할 수 없어 난두세 번 더 길을 돌아갈까적막 짙은 도로 위에 걸음을 포갠다아무 말 없는 대화 나누며주마등이 길을 비춘 먼 곳을 본다그때 알게 되었어난 더 갈 수 없단 걸한 발 한 발 이별에 가까워질수록너와 맞잡은 손이 사라지는 것 같죠어떻게 이별까지 사랑하겠어널 사랑하는 거지사랑이라는 이유로서로를 포기하고찢어질 것같이 아파할 수 없어 난어떻게 내가 어떻게 너를이후에 우리 바다처럼 깊은 사랑이다 마를 때까지기다리는 게 이별일 텐데어떻게 내가 어떻게 너를이후에 우리 바다처럼 깊은 사랑이다 마를 때까지기다리는 게 이별일 텐데
2021,스탠딩 에그,오래된 노래,오래 전에 함께 듣던 노래가발걸음을 다시 멈춰서게 해이 거리에서너를 느낄 수 있어널 이 곳에서꼭 다시 만날 것 같아너 일까봐 한번더 바라보고너 일까봐 자꾸 돌아보게 돼어디선가 같은 노래를 듣고날 생각하며너 역시 멈춰있을까오래 전에 함께 듣던 노래가거리에서 내게우연히 들려온 것처럼 살아가다 한번쯤우연히 만날 것 같아사랑했던 그 모습 그대로내 사랑이그대로인 것처럼발걸음이 여길 찾는 것처럼꼭 만날꺼야지금 이 노래처럼날 사랑하는 네 맘도같을테니까오래 전에 함께 듣던 노래가거리에서 내게우연히 들려온 것처럼살아가다 한번쯤우연히 만날 것 같아사랑했던 그 모습 그대로운명처럼 아니면 우연처럼우리가 다시 예전처럼만날 수 있다면너에게 나 해주고 싶은말이 하나 있어널 다시는 놓치지 않을게 오래 전에 함께 듣던 노래가거리에서 내게우연히 들려온 것처럼살아가다 한번쯤우연히 만날 것 같아사랑했던 그 모습 그대로
2021,장범준,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,흔들리는 꽃들 속에서네 샴푸향이 느껴진거야스쳐지나간건가 뒤돌아보지만그냥 사람들만 보이는거야다와가는 집근처에서괜히 핸드폰만 만지는거야한번 연락해 볼까 용기내 보지만그냥 내 마음만 아쉬운 거야걷다가 보면 항상 이렇게 너를바라만 보던 너를기다린다고 말할까지금 집앞에 계속 이렇게 너를아쉬워 하다 너를 연락했다 할까지나치는 꽃들 속에서네 샴푸향만 보이는거야스쳐지나간건가 뒤 돌아보지만그냥 내 마음만 바빠진거야걷다가 보면 항상 이렇게 너를바라만 보던 너를기다린다고 말할까지금 집앞에 계속 이렇게 너를아쉬워 하다 너를 연락했다 할까어떤 계절이 너를우연히라도 너를 마주치게 할까난 이대로 아쉬워하다너를 바라만 보던 너를기다리면서 아무말 못하고그리워만 할까걷다가 보면 항상 이렇게 너를바라만 보던 너를생각한다고 말할까지금 집앞에 기다리고때론 지나치고 다시 기다리는꽃이 피는 거리에 보고파라 이밤에걷다가 보면 항상 이렇게 너를아쉬워 하다 너를기다린다고 말할까지금 집앞에 계속 이렇게 너를아쉬워 하다 너를 연락했다 할까
2021,이예준,그날에 나는 맘이 편했을까,늘 똑같은 일로 싸우다 지친 우리끝날 때 됐나 봐너답지 않던 모습 더는지켜보기 힘들었어다시 주워 담기 힘든 말들쏟아내고 집에 돌아왔어그날에 나는 맘이 편했을까다신 안 보겠단 각오로니가 못한 숙제 한 거잖아나는 사랑이 필요해이만큼 아프면 충분해니가 핀 담배만큼 난 울었어니가 가장 듣기 싫어했던얘기들만 뱉어내고 왔어그날에 나는 맘이 편했을까다신 안 보겠단 각오로니가 못한 숙제 한 거잖아나는 사랑이 필요해이만큼 아프면 충분해니가 핀 담배만큼 난 울었어상처받았다고 말하지 말아줘나를 더욱더 사랑해줬더라면아니 처음부터 만나지 말았다면행복했을까정말 널 미워해서 이랬을까이렇게까지 해서라도우릴 되돌리고 싶었는데나를 떠나는 이유가너는 필요했던 거니까내가 그 이유를 만들어줄게 미안한 마음들 갖지 않도록
2021,방탄소년단,Life Goes On,"어느 날 세상이 멈췄어아무런 예고도 하나 없이봄은 기다림을 몰라서눈치 없이 와버렸어발자국이 지워진 거리여기 넘어져있는 나혼자 가네 시간이미안해 말도 없이 오늘도 비가 내릴 것 같아흠뻑 젖어버렸네아직도 멈추질 않아저 먹구름보다 빨리 달려가그럼 될 줄 알았는데나 겨우 사람인가 봐몹시 아프네세상이란 놈이 준 감기덕분에 눌러보는 먼지 쌓인 되감기넘어진 채 청하는 엇박자의 춤겨울이 오면 내쉬자더 뜨거운 숨 끝이 보이지 않아출구가 있긴 할까발이 떼지질 않아 않아 oh잠시 두 눈을 감아여기 내 손을 잡아저 미래로 달아나자 Like an echo in the forest하루가 돌아오겠지아무 일도 없단 듯이Yeah life goes onLike an arrow in the blue sky또 하루 더 날아가지On my pillow, on my tableYeah life goes onLike this again 이 음악을 빌려 너에게 나 전할게사람들은 말해 세상이 다 변했대다행히도 우리 사이는아직 여태 안 변했네 늘 하던 시작과 끝 ‘안녕’이란 말로오늘과 내일을 또 함께 이어보자고멈춰있지만 어둠에 숨지 마빛은 또 떠오르니깐 끝이 보이지 않아출구가 있긴 할까발이 떼지질 않아 않아 oh잠시 두 눈을 감아여기 내 손을 잡아저 미래로 달아나자 Like an echo in the forest하루가 돌아오겠지아무 일도 없단 듯이Yeah life goes onLike an arrow in the blue sky또 하루 더 날아가지On my pillow, on my tableYeah life goes onLike this again I rememberI rememberI rememberI remember"
2021,폴킴,"모든 날, 모든 순간 (Every day, Every Moment)",네가 없이 웃을 수 있을까생각만 해도 눈물이나힘든 시간 날 지켜준 사람이제는 내가 그댈 지킬 테니너의 품은 항상 따뜻했어고단했던 나의 하루에유일한 휴식처나는 너 하나로 충분해긴 말 안 해도 눈빛으로 다 아니깐한 송이의 꽃이 피고 지는모든 날 모든 순간 함께해햇살처럼 빛나고 있었지나를 보는 네 눈빛은꿈이라고 해도 좋을 만큼그 모든 순간은 눈부셨다불안했던 나의 고된 삶에한줄기 빛처럼 다가와날 웃게 해준 너나는 너 하나로 충분해긴 말 안 해도 눈빛으로 다 아니깐한 송이의 꽃이 피고 지는모든 날 모든 순간 함께해알 수 없는 미래지만네 품속에 있는 지금 순간 순간이영원 했으면 해갈게 바람이 좋은 날에햇살 눈부신 어떤 날에 너에게로처음 내게 왔던 그날처럼모든 날 모든 순간 함께해
2021,양요섭,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",참 많이 궁금해전부 다 궁금해왜 잠이 안 오고 네 얼굴만 보여나도 궁금해이 맘이 궁금해왜 너만 보면 웃음이 먼저 나와친구들 모여서네 말이 나오면왜 내가 들떠서 더 듣고 싶은지너만 있으면난 딴 사람이 돼또 뜬금없는어색한 농담을 늘 해사실 난 이 느낌이 이상해구름 위가 있다면 여기일까혹시 그런 걸까너와 나 그런 걸까내 맘과 같다면시작돼 버린 걸까너를 많이 많이 좋아해너를 나 사랑하게 됐나 봐똑같이 말하고 싶은데내가 그래도 될까 좀 더 기다려볼까나도 많이 많이 좋아해사실 난 이런 맘이 처음인데더 기다려줄게더 기다려줄래난 여기 있을게여기 있어줄래우리는 이미 같은 맘인걸내 뭐가 좋은지난 그게 궁금해언제부터 내가 네 맘에 살았니나도 궁금해 Yeah네 맘이 궁금해 Yeah싫지 않은 게 아니라 좋은 거지예쁜 여자들은 No참 많고 많은데 No넌 정말 나밖에 안 보이는 건지멋진 남자들 누구네 곁에 많은데 어디어떻게 네가 내게로 오는 거니 Girl사실 난 우릴 자꾸 상상해 상상해이런 기분 어쩐지 수상해같은 하늘 아래 같은 하늘 아래서같은 생각을 하고똑같은 말 이제 해도 될 것 같은데너를 많이 많이 좋아해너를 나 사랑하게 됐나 봐똑같이 말하고 싶은데내가 그래도 될까 좀 더 기다려볼까나도 많이 많이 좋아해사실 난 이런 맘이 처음인데더 기다려줄게더 기다려줄래난 여기 있을게여기 있어줄래우리는 이미 같은 맘인걸누가 좋아해 더내가 더그런 건 나 중요치 않은걸나 손 내밀면그 손 안 놓을 자신 있다면영원히 그 손을 놓지 않을게너를 너무너무 좋아해사실 난 이미 너를 사랑해똑같이 말할 수 있는데왜 난떨리는 건지 자꾸 망설이는지아니 너를 너를 사랑해이제는 내 맘 다 말해줄게날 믿어주겠니널 믿어볼게 난이 사랑 안에서이 사랑 속에서나란히같이 걸어가자 둘이
2021,적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),가을밤이 찾아와그대를 비추고또 나를 감싸네눈을 감을 때마다향기로운 네 맘이내게 전해지네너는 무슨 생각해나란히 누워서저 별을 바라볼 때면나와 같은 마음인지는 몰라도너와 함께 있는이 순간이 난 소중해나랑 같이 걸을래혹시 내일은 뭐해네가 부담되지 않는 날에산책이라도 할래그냥 날이 좋길래너와 걷고 싶어져서내일 많이 바쁘지 않으면혹시 나랑 같이 걸을래많이 어색한가 봐자꾸 딴 델 보고널 닮은 별만 바라봐싱그럽게 불어오는 바람에너와 함께 있는 이 순간이 난 소중해나랑 같이 걸을래혹시 내일은 뭐해네가 부담되지 않는 날에산책이라도 할래그냥 날이 좋길래너와 걷고 싶어져서내일 많이 바쁘지 않으면혹시 나랑 같이 걸을래힘들어 보일 땐내가 더 아파오고속상한 마음만 커져내가 곁에 있을게 항상너의 편이 되어줄게저 하늘의 별처럼나랑 같이 걸을래혹시 내일은 뭐해네가 부담되지 않는 날에산책이라도 할래그냥 날이 좋길래너와 걷고 싶어져서내일 많이 바쁘지 않으면혹시 나랑 같이 걸을래
2021,방탄소년단,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),모든 게 궁금해How’s your dayOh tell me뭐가 널 행복하게 하는지Oh text meYour every picture내 머리맡에 두고 싶어oh baeCome be my teacher네 모든 걸 다 가르쳐줘Your 1 your 2Listen my my baby 나는저 하늘을 높이 날고 있어그때 니가 내게 줬던 두 날개로이제 여긴 너무 높아난 내 눈에 널 맞추고 싶어Yeah you makin’ me a boy with luvOh my my my oh my my myI've waited all my life네 전부를 함께하고 싶어Oh my my my oh my my myLooking for something right이제 조금은 나 알겠어I want something strongerThan a momentthan a moment loveI have waited longerFor a boy withFor a boy with luv널 알게 된 이후 ya내 삶은 온통 너 ya사소한 게 사소하지 않게만들어버린 너라는 별하나부터 열까지 모든 게 특별하지너의 관심사 걸음걸이 말투와사소한 작은 습관들까지다 말하지 너무 작던내가 영웅이 된 거라고Oh nah난 말하지 운명 따윈처음부터 내 게 아니었다고Oh nah세계의 평화No way거대한 질서No way그저 널 지킬 거야 난Boy with luvListen my my baby 나는저 하늘을 높이 날고 있어그때 니가 내게 줬던 두 날개로이제 여긴 너무 높아난 내 눈에 널 맞추고 싶어Yeah you makin’ me a boy with luvOh my my my oh my my myYou got me high so fast네 전부를 함께하고 싶어Oh my my my oh my my myYou got me fly so fast이제 조금은 나 알겠어Love is nothing strongerThan a boy with luvLove is nothing strongerThan a boy with luv툭 까놓고 말할게나도 모르게 힘이 들어가기도 했어높아버린 sky커져버린 hall때론 도망치게 해달라며 기도했어But 너의 상처는 나의 상처깨달았을 때 나 다짐했던 걸니가 준 이카루스의 날개로태양이 아닌 너에게로Let me flyOh my my my oh my my myI've waited all my life네 전부를 함께하고 싶어Oh my my my oh my my myLooking for something right이제 조금은 나 알겠어I want something strongerThan a momentthan a moment loveLove is nothing strongerThan a boy with luv
2021,STAYC(스테이씨),ASAP,STAYC girls it’s going downTime is running boy그건 누구에겐 돈You know I’m so dope더는 못 기다려 줘원래 나는 좀 참을성이 없는 몸솔직한 게 좋은 걸But you gotta knowyeah e yeah달콤하기만 해도 싫어So check it매너 좋은 거 착한 거는나도 구분해 e yeah순간 반짝할 거면 시작도 않는 걸Sometimes 내가 생각해도I think I’m really coolASAP 내 반쪽 아니 완전 Copy나와 똑같아 내 맘 잘 알아줄ASAP 꼭 닮은 내 Decalcomanie눈앞에 나타나 줘ASAPwhoo woo woo wooASAPwhoo woo woo woo눈앞에 눈앞에 나타나 줘No I’m not picky 가끔 까탈스럽대It’s ok but I care콧대 높대 아닌데 Get it이해하게 될 걸 너만 나타나면So baby hurry up I’m just waiting on달콤하기만 해도 싫어 So check it겉만 그런지 진심인지나도 구분해 e yeah금방 타오른다면 쉽게 꺼지는 걸Sometimes 내가 생각해도I think I’m really coolASAP 내 반쪽 아니 완전 Copy나와 똑같아 내 맘 잘 알아줄ASAP 꼭 닮은 내 Decalcomanie눈앞에 나타나 줘ASAPwhoo woo woo wooASAPwhoo woo woo woo눈앞에 눈앞에 나타나 줘실제론 어떤 느낌인 걸까A beautiful a beautiful love한 번도 느껴본 적 없는 걸So where you at 기다리고 있는데ASAPASAP 내 반쪽 아니 완전 Copy나와 똑같아 내 맘 잘 알아줄ASAP 꼭 닮은 내 Decalcomanie눈앞에 나타나 줘ASAPWhoo woo woo wooASAPWhoo woo woo woo눈앞에 눈앞에 나타나 줘
2021,창모 (CHANGMO),METEOR,Yeah haYeah haYeah haYeah haYeah haYeah haYeah haYeah haYeah haYeah haYeah haYeah ha모두 그에게 말해 또 왔네새꺄 whut죽지 않고 왔다 이렇게새꺄 뭐Snacky chan의라인을 빌릴래했어 예수처럼 이렇게 부활을031 팔 안쪽의tatt freaky woah어젠 시장님이 만나쟤 motown어수룩해 엄마 속에 걱정한 톤만큼 쌓고스물한살에 독립했던 얘는여섯이 되었고발견했지 우연히 5년 전의 노트정말 스타 되고 싶어그럴려면 가서 만나면 돼 악마노트를 덮고거울에 비춰진 남자를 보니 와저 손목이 너무 부러워저 금 daydate rollie넘을걸 천백은 더전국사람들이 외치네저 괴물체는 뭘까Meteor거대 Meteor난 네게 처박힐 Meteor야별빛이 내려오지 마구내려오지경고경고그래도 처박힐 Meteor야motown의 1번 노랠기억해 니들뭐였지 뭐였나 음 음i’m the man in the mirror그러니 light me up1절의 그 별이 2절의 그 별이그래 모두 나였지실화가 된 동화이지힘들 때면 홀로쓴 노래를 불러환상들을 보던성냥팔이 소년이였던 나날들이365 24 730 24에 71095 아 그만 세자1400이 되니 oh그 애랑도 하고 돔페리뇽이 만든숙취 땜에 넋을 놓은 나를 향해몇천 명이 와 해본 적은 없지만 때론어떤 존재가내 인생을 왔다 간 듯해그냥 그런 느낌이 들지상관없어 환상이던 현실이던지hands up high전국사람들이 외치네저 괴물체는 뭘까Meteor거대 Meteor난 네게 처박힐 Meteor야별빛이 내려오지 마구내려오지경고경고그래도 처박힐 Meteor야영 영 영원히약속해 영원하기로어둠 가득한 저 뒤로돌려보내지 말아요 제발 제발영 영 영원히난 영원할 거라 믿어흥분으로 가득차이 도시에 나 외칠 꺼야드디어 내가 여 왔다
2021,SG 워너비,Timeless,어쩜 살아가다 보면한 번은 날 찾을지 몰라난 그 기대 하나로오늘도 힘겹게 버틴 걸난 참 기억력도 좋지 않은데왜 너에 관한 건그 사소한 추억들까지도 생각이 나는지너를 잊을 순 없지만 붙잡고 싶지만이별 앞에서 할 수 있는 건좋은 기억이라도 남도록편히 보내주는 일혼자 남아도 괜찮아 가도 괜찮아세상에 제일 자신있는 건내가 언제나 그래왔듯이너를 기다리는 일I don't wanna say goodbye어쩜 살아가다보면한 번은 날 찾을지 몰라난 그 기대 하나로오늘도 힘겹게 버틴 걸부디 하루 빨리 좋은 사람과행복하길 바래그래야만 내 마음 속에서널 보낼 것 같아너를 잊을 순 없지만 붙잡고 싶지만이별 앞에서 할 수 있는 건좋은 기억이라도 남도록편히 보내주는 일이젠 멀어져 가지만 잠시였지만태어나 처음 잘한 듯한 건내겐 아무리 생각해봐도너를 사랑했던 일서로가 하나씩 이별의 선물을나눠간 거잖아난 마음을 준 대신넌 내게 추억을 준 거야다시 또 나를 살아가게 할 거야Never Ending Never FallingNever Mind My Girl날 아프게 했지만 울게 했지만이것 하나만큼은 고마워눈 감는 그날 내가 가져갈추억 만들어줘서
2021,호미들,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",울려댔어 사이렌텅 빈 길거리엔도망치다 흘린 칼자루와 피가 흥건해우리 그때 어릴땐뭘 몰랐었지 man그냥 힘쎈 형이 제일로 멋졌었지 그땐그래 우린 살아나왔어 지옥이제 어딜가든 다 비옥수도 없이 맛본 치욕어릴때부터 입에 붙은 쌍욕절대 할 수 없었지 신고할 수 있는게 오직 기도어떻게 느끼겠어 피곤붉게 물들지 않을려 내 흰옷침대가 없어서 엄마랑 잤어매일 밤마다 우는 소리가 들려난 대체 뭘 해야 되는지 몰라서 그냥 계속했어 자는 척떨면서 BBQ 치킨을 시켰어엄마는 우리를 속였어고작 15000원 때문에엄마 내가 돈 어떻게든 벌어올게이제 남몰래 눈물 흘리지 않아도 돼내 몸 하나 불살라서라도 꺼내줄게난 그 모습 다시 실눈 뜨고 볼 순 없기에울려댔어 사이렌텅 빈 길거리엔도망치다 흘린 칼자루와 피가 흥건해우리 그때 어릴땐뭘 몰랐었지 man그냥 힘쎈 형이 제일로 멋졌었지 그땐그래 우린 살아나왔어 지옥이제 어딜가든 다 비옥수도 없이 맛본 치욕어릴때부터 입에 붙은 쌍욕절대 할 수 없었지 신고할 수 있는게 오직 기도어떻게 느끼겠어 피곤붉게 물들지 않을려 내 흰옷여기서 더 있다간 감방이 내 방종신형이 친구 책가방 안에어린 내가 짝사랑하던 그 여잔이 block에서 지금 몸 팔아새꺄 this real life김치 냄새 땜에 놀려대길래도시락통을 닫아That’s real life그런 날 보고 지 점심을 나눠준꼬마가 있었어That’s real life어느 날 관 속에그 친구의 얼굴을 만지게 됐어That’s울려댔어 사이렌텅 빈 길거리엔도망치다 흘린 칼자루와 피가 흥건해우리 그때 어릴땐뭘 몰랐었지 man그냥 힘쎈 형이 제일로 멋졌었지 그땐그래 우린 살아나왔어 지옥이제 어딜가든 다 비옥수도 없이 맛본 치욕어릴때부터 입에 붙은 쌍욕절대 할 수 없었지 신고할 수 있는게 오직 기도어떻게 느끼겠어 피곤붉게 물들지 않을려 내 흰옷
2021,조정석,아로하,어두운 불빛아래 촛불 하나와인 잔에 담긴 약속하나항상 너의 곁에서 널 지켜줄거야날 믿어준 너였잖아나 바라는 건 오직 하나영원한 행복을 꿈꾸지만화려하지 않아도 꿈같진 않아도너만 있어주면 돼걱정 마 I believe언제나 I believe이 순간을 잊지 않을게내 품에 I believe안긴 너의 미소가영원히 빛을 잃어 가지 않게Cause your love is so sweetYou are my everything첫날 밤에 단 꿈에 젖어하는 말이 아냐 난 변하지 않아오직 너만 바라볼거야 ohYou’re light of my lifeYou are the one in my life내 모든걸 다 잃는대도 후회하지 않아오직 너를 위한변하지 않는 사랑으로나 바라는 건 오직 하나영원한 행복을 꿈꾸지만화려하지 않아도 꿈같진 않아도너만 있어주면 돼약속해 I believe힘들 땐 I believe너의 그늘이 되어줄게내품에 I believe안긴 너의 미소가영원히 빛을 잃어 가지 않게Cause your love is so sweetYou are my everything첫날 밤에 단 꿈에 젖어하는 말이 아냐 난 변하지 않아오직 너만 바라볼거야 ohYou’re light of my lifeYou are the one in my life내 모든걸 다 잃는대도 후회하지 않아오직 너를 위한변하지 않는 사랑으로You’re light of my lifeYou are the one in my life내 모든걸 다 잃는대도 후회하지 않아오직 너를 위한변하지 않는 사랑으로All I ever want is your love
2021,태연 (TAEYEON),Weekend,가장 가까운 바다혼자만의 영화관그냥 이끌리는 대로 해도 괜찮으니까Every morning 울린Beep beep beep beep 소리귀에 윙윙윙 맴도는나를 재촉하던 모닝콜 없이 일어나Cheese cake 한 입유리컵 한가득내린 커피 한 잔아이스로 할래 아주 여유롭게문득 시곌 보니벌써 시간은 열두시그래도 아주 느긋해그리곤 하품 한 번한껏 기지개도 켜고생각해 오늘 뭐 할까창문 너머 계절에 시선이 닿은 그 순간쏟아지는 햇살 내 맘을 두드려내게 손짓하는 싱그러운 바람 타고서떠나볼래 When the weekend comesI can do whatever I want바람 따라 흩어진 cloud더 자유롭게 we can go가장 가까운 바다혼자만의 영화관그냥 이끌리는 대로 해도 괜찮으니까훌쩍 떠나보는 drive뚜벅 걸어도 좋아뭐든 발길 닿는 대로 지금 떠나보려 해 oh하루쯤 세상의 얘길 무시한 채내가 나의 하루를 조립해 보려 해더는 no no stress 고민 안 할래Move it right left right 내 맘대로가본 적도 없는 길 뭐가 있든지I don’t need a mapwhen I roll the streets이어 가보는 이윤 for a little fun계속 up up up 좀 더 올라가한쪽 길모퉁이 따라 맘대로 자라난조그만 이름 모를 꽃한참을 바라보다 뜨거운 햇살을 피해벤치에 잠깐 앉아 봐느려지는 걸음 그림자의 속도를 따라함께 걷는 태양과 발을 맞추고뒤이을 달빛을 따라 돌아오고 싶은 걸떠나볼래 When the weekend comesI can do whatever I want바람 따라 흩어진 cloud더 자유롭게 we can go아무 계획이 없어서 완벽한 plan우연히 찾아낸 secret place그곳에 두고 와 나만의 작은 짐골목길 끝을 돌아 만나게 될기분 좋은 surprise 또 설렘두근두근 온종일고소한 향기의 coffee shop눈에 들어오는 예쁜 옷Do it for the weekenddo it for the weekend맘에 들어오는 걸 더는 망설이긴 싫은 걸그래도 돼 When the weekend comesI can do whatever I want바람 따라 흩어진 cloud더 자유롭게 we can go가장 가까운 바다혼자만의 영화관그냥 이끌리는 대로 해도 괜찮으니까훌쩍 떠나보는 drive뚜벅 걸어도 좋아뭐든 발길 닿는 대로 지금 떠나보려 해 oh
2021,오마이걸 (OH MY GIRL),Dolphin,oh my god 타이밍이 참 얄미워오늘 같은 날 마주쳐 이게 뭐야머리는 엉망인 데다상태가 말이 아니야모른 척 지나가 줘내 맘이 방심할 때마다 불쑥 나타난 뒤헤엄치듯 멀어지는 너또 물보라를 일으켜da da da da da da da da da dada da da da또 물보라를 일으켜da da da da da da da da da dada da da da또 물보라를 일으켜어쩐지 오늘 알람이 안 울려아무거나 막 입었고 지각이야아래로 몸을 낮추고 숨을 꾹 참아봤지만아이쿠 들켰나 봐내 맘이 방심할 때마다 불쑥 나타난 뒤헤엄치듯 멀어지는 너또 물보라를 일으켜da da da da da da da da da dada da da da또 물보라를 일으켜da da da da da da da da da dada da da da또 물보라를 일으켜이 파도 위 난 온종일 서핑을 하는 느낌아찔한 feeling 난 솔직히 푹 빠졌지하지만 이건 secret 또 물보라를 일으켜갑자기 웃으며 얼굴을 불쑥 다가온 뒤원을 갈라 하트를 그려또 물보라를 일으켜da da da da da da da da da dada da da da또 물보라를 일으켜da da da da da da da da da dada da da da또 물보라를 일으켜da da da da da da da da da dada da da da또 물보라를 일으켜da da da da da da da da da dada da da da또 물보라를 일으켜
2021,방탄소년단,봄날,보고 싶다이렇게 말하니까 더 보고 싶다너희 사진을 보고 있어도보고 싶다너무 야속한 시간나는 우리가 밉다이젠 얼굴 한번 보는 것 조차힘들어진 우리가여긴 온통 겨울 뿐이야8월에도 겨울이 와마음은 시간을 달려가네홀로 남은 설국열차니 손 잡고 지구 반대편까지 가겨울을 끝내고파그리움들이 얼마나눈처럼 내려야 그 봄날이 올까Friend허공을 떠도는작은 먼지처럼 작은 먼지처럼날리는 눈이 나라면조금 더 빨리네게 닿을 수 있을 텐데눈꽃이 떨어져요또 조금씩 멀어져요보고 싶다 보고 싶다보고 싶다 보고 싶다얼마나 기다려야또 몇 밤을 더 새워야널 보게 될까 널 보게 될까만나게 될까 만나게 될까추운 겨울 끝을 지나다시 봄날이 올 때까지꽃 피울 때까지그곳에 좀 더 머물러줘 머물러줘니가 변한 건지니가 변한 건지아니면 내가 변한 건지내가 변한 건지이 순간 흐르는 시간조차 미워우리가 변한 거지 뭐모두가 그런 거지 뭐그래 밉다 니가 넌 떠났지만단 하루도 너를잊은 적이 없었지 난솔직히 보고 싶은데이만 너를 지울게그게 널 원망하기보단덜 아프니까시린 널 불어내 본다연기처럼 하얀 연기처럼말로는 지운다 해도사실 난 아직 널 보내지 못하는데눈꽃이 떨어져요또 조금씩 멀어져요보고 싶다 보고 싶다보고 싶다 보고 싶다얼마나 기다려야또 몇 밤을 더 새워야널 보게 될까 널 보게 될까만나게 될까 만나게 될까You know it allYou're my best friend아침은 다시 올 거야어떤 어둠도 어떤 계절도영원할 순 없으니까벚꽃이 피나봐요이 겨울도 끝이 나요보고 싶다 보고 싶다 보고 싶다 보고 싶다조금만 기다리면며칠 밤만 더 새우면만나러 갈게 만나러 갈게데리러 갈게 데리러 갈게추운 겨울 끝을 지나다시 봄날이 올 때까지꽃 피울 때까지그곳에 좀 더 머물러줘 머물러줘
2021,방탄소년단,Permission to Dance,"It’s the thought of being youngWhen your heart’s just like a drumBeating louder with no way to guard itWhen it all seems like it’s wrongJust sing along to Elton JohnAnd to that feeling, we’re just getting startedWhen the nights get colderAnd the rhythms got you falling behindJust dream about that momentWhen you look yourself right in the eye, eye, eyeThen you sayI wanna danceThe music’s got me goingAin’t nothing that can stop how we move yeahLet’s break our plans And live just like we’re goldenAnd roll in like we’re dancing fools We don’t need to worry ‘Cause when we fall we know how to land Don’t need to talk the talk, just walk the walk tonight ‘Cause we don’t need permission to dance There’s always something that’s standing in the wayBut if you don’t let it faze yaYou’ll know just how to breakJust keep the right vibe yeah‘Cause there’s no looking backThere ain’t no one to proveWe don’t got this on lock yeahThe wait is overThe time is now so let’s do it right Yeah we’ll keep goingAnd stay up until we see the sunriseAnd we’ll sayI wanna danceThe music’s got me goingAin’t nothing that can stop how we move yeahLet’s break our plansAnd live just like we’re goldenAnd roll in like we’re dancing foolsWe don’t need to worry‘Cause when we fall we know how to landDon’t need to talk the talk, just walk the walk tonight‘Cause we don’t need permission to danceDa na na na na na naDa na na na na na naDa na na na na na naNo, we don’t need permission to dance Da na na na na na naDa na na na na na naDa na na na na na naWell let me show yaThat we can keep the fire alive‘Cause it’s not overTill it’s over say it one more timeSayI wanna danceThe music’s got me goingAin’t nothing that can stop how we move yeahLet’s break our plansAnd live just like we’re goldenAnd roll in like we’re dancing foolsWe don’t need to worry‘Cause when we fall we know how to landDon’t need to talk the talk, just walk the walk tonight‘Cause we don’t need permission to dance"
