years,singers,songs,lyrics
1987,이정석,사랑하기에,사랑하기에 떠나신다니 그 말 나는 믿을 수 없어 사랑한다면 왜 헤어져야 해 그 말 나는 믿을 수 없어 하얀 찻잔을 사이에 두고 그대에게 하고 싶은 말 사랑한다는 말 하기도 전에 떠나가면 나는 어떡해 홀로 애태웠던 많은 노래가 오늘 이 밤 다시 들릴듯 한데 그 많았던 순간 우리의 얘기 저 하늘에 그대 가슴에 들릴듯 한데 날 사랑한다면 왜 떠나가야해 나에겐 아직도 할말이 많은데 정녕 내 곁을 떠나가야 한다면 말 없이 보내드리겠어요 하지만 나는 믿을 수 없어요 그대 떠난다는 말이 사랑하기에 떠나신다는 그 말 나는 믿을 수 없어요 홀로 애태웠던 많은 노래가 오늘 이 밤 다시 들릴듯 한데 그 많았던 순간 우리의 얘기 저 하늘에 그대 가슴에 들릴듯 한데 날 사랑한다면 왜 떠나가야해 나에겐 아직도 할말이 많은데 정녕 내 곁을 떠나가야 한다면 말 없이 보내드리겠어요 하지만 나는 믿을 수 없어요 그대 떠난다는 말이 사랑하기에 떠나신다는 그 말 나는 믿을 수 없어요
1987,장덕,님 떠난 후,사랑했던 사람은 곁에 없지만사랑했던 마음은 남아있어요홀로 남아 이렇게 생각해봐도어쩌면은 그것이 잘 된 일이야어느 날 우연히사랑을 알게됐지만사랑을 하면서슬픔은 커져만 가고서로가 서로를 더 깊이이해 못 하면우리의 갈등은자꾸만 커져 갔지요나 혼자면 어때요난 아직 어린걸슬퍼지면 어때요울어버리면 되지떠난 님이 그리워방황하고 있어요미워할 수 없는데 어떻게 하나어느 날 우연히사랑을 알게됐지만사랑을 하면서 슬픔은커져만 가고서로가 서로를 더 깊이이해 못 하면우리의 갈등은자꾸만 커져 갔지요나 혼자면 어때요난 아직 어린걸슬퍼지면 어때요울어버리면 되지떠난 님이 그리워방황하고 있어요미워 할 수 없는데어떻게 하나나 혼자면 어때요난 아직 어린걸슬퍼지면 어때요울어버리면 되지떠난님이 그리워방황하고 있어요미워 할 수 없는데어떻게 하나
1987,송창식,참새의 하루,아침이 밝는구나언제나 그렇지만오늘도 재너머에낟알갱이 주우러 나가봐야지아침이 밝는구나바람이 부는구나언제나 그렇지만오늘도 허수아비뽐을 내며 깡통소리 울려대겠지바람이 부는구나햇볕이 따갑구나언제나 그렇지만오늘도 어디가서물 한모금 추기고 재잘대야지햇볕이 따갑구나희망은 새롭구나언제나 똑같지만커다란 방앗간에집을 짓고 오손도손 살아봐야지희망은 새롭구나이제는 졸립구나언제나 그렇지만마누라 바가지는자장가로 부르는 사랑의 노래이제는 졸립구나아침이 밝는구나바람이 부는구나햇볕이 따갑구나희망은 새롭구나이제는 졸립구나아침이 밝는구나바람이 부는구나
1987,이치현과 벗님들,사랑의 슬픔,하늘엔 흰눈이 내리고거리에는 오가는 사람들무슨 생각에 걸어 왔는지알 수 없어요달리는 창가에 흐르는눈꽃처럼 허무한 사랑에눈을 감으면 그대 생각에가슴이 시려워요아 속삭이듯 다가와나를 사랑한다고아 헤어지며 하는 말나를 잊으라고거리엔 흰눈이 쌓이고내 가슴엔 사랑의 슬픔이피어나지 못할 눈꽃이 되어빈 가슴을 적시네아 속삭이듯 다가와나를 사랑한다고아 헤어지며 하는 말나를 잊으라고거리에 흰눈이 쌓이고내 가슴엔 사랑의 슬픔이그대 가슴 안에 흩어져버린눈꽃이 되었나요
1987,김연숙,그날,언덕위에 손잡고 거닐던 길목도 아스라이 멀어져 간 소중했던 옛 생각을 돌이켜 그려보네 나래치는 가슴이 서러워 아파와 한숨지며 그려보는 그 사람을 기억하나요 지금 잠시라도 달의 미소를 보면서 내 너의 두 손을 잡고 두나 별들의 눈물을 보았지 고요한 세상을 우 우우우우 우우우 우우우우 한아름에 꽃처럼 보여지며 던진 내 사랑에 웃음지며 님의 소식 전한 마음 한없이 보내본다 달의 미소를 보면서 내 너의 두 손을 잡고 두나 별들의 눈물을 보았지 고요한 세상을 우 우우우우 우우우 우우우우 한아름에 꽃처럼 보여지며 던진 내 사랑에 웃음지며 님의 소식 전한 마음 한없이 보내본다 -
1987,부활,희야,희야 날 좀 바라봐너는 나를 좋아했잖아너는 비록 싫다고 말해도나는 너의 마음 알아사랑한다 말하고 떠나면나의 마음 아파 할까봐뒤돌아 울며 싫다고 말하리너의 모습 너무나 슬퍼하얀 얼굴에 젖은식어가는 너의 모습이밤마다 꿈 속에 남아아직도 널 그리네희야 날 좀 바라봐너는 나를 좋아 했잖아너는 비록 싫다고 말해도나는 너의 마음 알아사랑한다 말하고 떠나면나의 마음 아파 할까봐빗속을 울며 말없이 떠나던너의 모습 너무나 슬퍼하얀 얼굴에 젖은식어가는 너의 모습이밤마다 꿈 속에 남아아직도 널 그리네희야 날 좀 바라봐오 희야 오 날 좀 봐오 희야 오 날 좀 바라봐오 희야 나의 희야
1987,신형원,개똥벌레,아무리 우겨봐도 어쩔 수 없네저기 개똥무덤이 내 집인걸가슴을 내밀어도 친구가 없네노래하던 새들도 멀리 날아가네가지마라 가지마라 가지말아라나를 위해 한번만 노래를 해주렴난나 나나나나 쓰라린 가슴 앉고오늘밤도 그렇게 울다 잠이든다마음을 다주어도 친구가 없네사랑하고 싶지만 마음뿐인 걸나는 개똥벌레 어쩔수없네손을 잡고 싶지만 모두 떠나가네가지마라 가지마라 가지말아라나를 위해 한번만 손을 잡아주렴아아 외로운 밤 쓰라린 가슴앉고오늘밤도 그렇게 울다 잠이든다가지마라 가지마라 가지말아라나를 위해 한번만 손을 잡아주렴아아 외로운밤 쓰라린 가슴앉고오늘밤도 그렇게 울다 잠이든다울다 잠이든다오늘밤도 그렇게울다 잠이든다
1987,서울패밀리,내일이 찾아와도,내가 떠나던 그날눈물대신 웃음을 보였네차마 울지 못한 마음은아쉬움 때문이었네내가 떠나던 그 다음날웃음대신 눈물을 흘렸네혼자라는 아픔만이내곁으로 밀려왔네내곁을 떠나버린마지막 순간보내야했던 마음을너는 알 수 없을거야내일이 찾아와도너는 나를 찾지않겠지만내일이 찾아와도나는 너를 기다릴테야내곁을 떠나버린마지막 순간보내야 했던 마음을너는 알 수 없을거야내일이 찾아와도너는 나를 찾지 않겠지만내일이 찾아와도나는 너를 기다릴테야나는 너를 기다릴테야
1987,조덕배,슬픔 그뒤에 오는 고독,비오는 가로등 밑에갈곳을 몰라서 헤메는가엾은 여인의 모습이내눈에 비춰질때우리의 슬픔도그것과 똑 같으리라갈곳을 몰라서 헤메는비젖은 나의 영혼아바람이 불어와서잎새는 떨어지고떨어진 그 잎새가바람에 굴러도우리네 슬픔도그것과 똑 같으리라갈곳도 모르는 여인아어디로 걸어가나바람이 불어와서잎새는 떨어지고떨어진 그 잎새가바람에 굴러도우리네 슬픔도그것과 똑 같으리라갈곳도 모르는 여인아어디로 걸어가나
1987,이선희,영,영 책갈피에 꽂아 둔 영 은행잎은 퇴색해도 영 못견디게 보고싶은 영 으으음~ 넌 지금 어디에  영 나만 혼자 외로이 영 남겨놓고 어디갔니 영 다시 내게 올 수 없는 영 으으음~ 난 너를 사랑해  땅거미 등에 지고 강가에 앉아 풀꽃반지 끼어주며 속삭인 그말 영 너는 잊었니 벌써 잊었니 돌아와줘 나는 너를 너를 사랑해  영 책갈피에 꽂아 둔 영 은행잎은 퇴색해도 영 못견디게 보고싶은 영 으으음 넌 지금 어디에  땅거미 등에 지고 강가에 앉아 풀꽃반지 끼어주며 속삭인 그말 영 너는 잊었니 벌써 잊었니 돌아와줘 나는 너를 너를 사랑해  영 책갈피에 꽂아 둔 영 은행잎은 퇴색해도 영 못견디게 보고싶은 영 으으음 난 너를 사랑해
1987,최성수,풀잎사랑,싱그런 아침 햇살이 풀잎에 맺힌 이슬 비칠 때면부시시 잠 깬 얼굴로 해맑은 그대 모습 보았어요푸르른 나래는 더욱 더 사랑하는 마음 알았지만햇살에 눈부신 이슬은 차라리 눈을 감고 말았어요그대는 풀잎 나는 이슬 그대는 이슬 나는 햇살사랑해 그대만을 우리는 풀잎사랑 그대는 풀잎 풀잎 풀잎 나는 이슬 이슬 이슬그대는 이슬 이슬 이슬 나는 햇살 햇살 햇살사랑해 그대만을 우리는 풀잎사랑빛나던 노을 빛 사랑도 칸칸이 스러지고 말았지만어둠을 홀로 밝히는 나의 사랑 변함 없어요그대는 풀잎 나는 이슬 그대는 이슬 나는 햇살 사랑해 그대만을 우리는 풀잎사랑그대는 풀잎 풀잎 풀잎 나는 이슬 이슬 이슬그대는 이슬 이슬 이슬 나는 햇살 햇살 햇살사랑해 그대만을 우리는 풀잎사랑우리는 풀잎사랑 우리는 풀잎사랑
1987,이재성,고독한 DJ,오늘따라 음악속에 있는 그대 모습이무척이나 슬퍼보여요 조그맣게전해오는 그대 노래 소리에왠지 눈물이 날것 같아요지금 밖엔 비가 몹시 내리고 있어요음악소리가 너무 작아요고개 숙인 슬픈 DJ 그대 모습 때문에작은 어깨가 떨려 오네요오늘밤 그대 모습 지울 수가 없네요슬픈 DJ 그대 모습 내 마음은 흔들려요음악소리가 너무 작아요그대 모습이 너무 멀어요슬픈 DJ 슬픈 DJ DJ 음악소리가너무 작아요 그대 모습이 너무 멀어요슬픈 DJ 슬픈 DJ DJ 나의 DJ오늘밤 그대 모습 지울 수가 없네요슬픈 DJ 그대 모습 내마음은 흔들려요음악소리가 너무 작아요그대 모습이 너무 멀어요슬픈 DJ 슬픈 DJ DJ 음악소리가너무 작아요 그대 모습이 너무 멀어요슬픈 DJ 슬픈 DJ DJ 나의 DJ
1987,김범룡,카페와 여인,어느 날 우연히 갔던조그만 카페에서말없이 눈웃음 짓던그 사람 생각하네어디로 갔나 여인어디로 갔나그 사람 어디로 갔나 여인나를 보며 살며시웃음 짓던 사람말없이 전등불만바라보던 사람 아하지금은 아무도 없는조그만 카페에는노란 전등불만이홀로 깜박거리네어디로 갔나 여인어디로 갔나그 사람 어디로 갔나 여인나를 보며 살며시웃음 짓던 사람말없이 전등불만바라보던 사람 아하지금은 아무도 없는조그만 카페에는노란 전등불만이홀로 깜박거리네어디로 갔나 여인어디로 갔나 그사람어디로 갔나 여인어디로 갔나 그사람어디로 갔나 여인어디로 갔나 그사람어디로 갔나 여인
1987,최성수,애수,사랑을 받지 못하여 나는 타향의나그네 사랑을 받지 못하여 나는시들은 꽃잎 토요일 오후가 오면나는 외로운 나뭇잎 별들이 찬란한밤에 나는 사라진 유성한쪽의 나래로는 날을 수가 없듯이그대는 왼쪽나래 나는 오른쪽우리는 젊음으로 슬픔이 많듯이시간만이 사랑을 저울질 해줄까사랑을 받지 못하여 그대를 잊지못하여사랑을 받지 못하여 그대를 잊지못하여한쪽의 나래로는 날을 수가 없듯이그대는 왼쪽나래 나는 오른쪽우리는 젊음으로 슬픔이 많듯이시간만이 사랑을 저울질 해줄까사랑을 받지 못하여 그대를 잊지못하여사랑을 받지 못하여 그대를 잊지못하여토요일 오후가 오면나는 외로운 나뭇잎별들이 찬란한 밤에 나는 사라진 유성사랑을 받지 못하여 그대를 잊지못하여사랑을 받지 못하여 그대를 잊지못하여사랑을 받지 못하여 그대를 잊지못하여사랑을 받지 못하여 그대를 잊지못하여
1987,이문세,그녀의 웃음소리뿐,나의 마음속에 항상 들려오는 그대와 같이 걷던 그 길가에 빗소리 하늘은 맑아있고 햇살은 따스한데담배 연기는 한숨되어 하루를 너의 생각하면서 걷다가 바라본 하늘엔 흰 구름 말이 없이 흐르고 푸르름 변함이 없건만 이대로 떠나야만 하는가 너는 무슨말을 했던가 어떤 의미도 어떤 미소도 세월이 흩어 가는걸 어느 지나간 날에 오늘이 생각날까 그대 웃으며 큰 소리로 내게 물었지 그 날은 지나가고 아무 기억도 없이 그저 그대의 웃음소리뿐 하루를 너의 생각하면서 걷다가 바라본 하늘엔 흰 구름 말이 없이 흐르고 푸르름 변함이 없건만 이대로 떠나야만 하는가 너는 무슨말을 했던가 어떤 의미도 어떤 미소도 세월이 흩어 가는걸 이대로 떠나야만 하는가 너는 무슨말을 했던가 어떤 의미도 어떤 미소도 세월이 흩어 가는걸 이대로 떠나야만 하는가 너는 무슨말을 했던가 어떤 의미도 어떤 미소도 세월이 흩어 가는걸 이대로 떠나야만 하는가 너는 무슨말을 했던가 어떤 의미도 어떤 미소도 세월이 흩어 가는걸 이대로 떠나야만 하는가 너는 무슨말을 했던가 어떤 의미도 어떤 미소도 세월이 흩어 가는걸 이대로 떠나야만 하는가 너는 무슨말을 했던가 어떤 의미도 어떤 미소도 세월이 흩어 가는걸 이대로 떠나야만 하는가 너는 무슨말을 했던가 어떤 의미도 어떤 미소도 세월이 흩어 가는걸
1987,김학래,하늘이여,하얀별 쏟아지는 창밖을 보며두손모아 촛불켜고 기도하였다네슬픔에 찬 웃음으로 나를 보낸 님아사무치는 그리움은 나 어이하나따뜻한 햇빛에 나 시인되어슬픈추억 삼키려 홀로 방황했네내 생애 단한번 그대 사랑하리하지만 연기처럼 재가 되었네나의 소원 그대사람 단한번만다시품고 피어나게 하여주하 하늘이여 나의 소원 들어주소서이 이 한세상 나 어이 살아가려오하 하늘이여 나의 소원 태워주소서단 단 한번만 내 사랑 피어나게 하여주나의 소원 그대사람 단한번만다시품고 피어나게 하여주하 하늘이여 나의 소원 들어주소서이 이 한세상 나 어이 살아가려오하 하늘이여 나의 소원 태워주소서단 단 한번만 내 사랑 피어나게 하여주하 하늘이여 나의 소원 태워주소서단 단 한번만 내 사랑 피어나게 하여주
1987,김완선,나홀로 뜰 앞에서,그리우면 나홀로 뜰앞에 나와 거닐었었네아름답게 피어난 꽃을 바라보며 옛일을 생각하네생각나면 나홀로 까만 밤 하늘 쳐다보았네둥글게 떠오른 하얀 달을 보며 그대를 그려보네*repeat>흰 눈이 펑펑 내리던 날 말없이슬픈 발자욱 남기고 떠나갔네생각나면 나홀로 찻집에 나와 차를 마셨네쓸쓸하게 풍기는 향기 맡으며지난 일 생각하네**>그대 다시 올 수 없나보고파 불러보네그대 돌아올 수 없나뜰 앞을 서성이네
1987,구창모,외로워 외로워,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
						가사"
1987,최성수,남남,그토록 사랑했던 그녀가오늘밤 내 곁에서 떠나갔네소리를 내지는 않았지만어깨를 들썩이며 돌아섰네담배 연기에 눈물을흘릴 뿐이라고 말했지만슬픔이 물처럼 가슴에고여있기 때문이죠오늘밤만 내게 있어줘요더 이상 바라지 않겠어요아침이면 모르는 남처럼잘 가라는 인사도 없이사랑해요 그것뿐이였어요사랑해요 정말로 사랑했어요오늘밤만 내게 있어줘요더 이상 바라지 않겠어요아침이면 모르는 남처럼잘 가라는 인사도 없이사랑해요 그것뿐이였어요사랑해요 정말로 사랑했어요
1987,유열,지금 그대로의 모습으로,사랑을 이야기 할 땐그대의 눈을 바라보면서마음을 전하려 할 땐그대의 손을 꼭 쥐어요햇살은 나무위에 걸쳐그대의 눈을 반짝이네투명한 그대의 미소는나의 욕심을 비워 버려요사랑하는 그대더이상의 말도더이상의 눈길도 원하지 않아내겐 필요치 않아바로 지금지금 그대로의 모습으로나에게 남아주오때로는 그대 마음에슬픔의 그늘이 드리우고때로는 나의 마음에아픔에 계절이 찾아와도소중한 우리들에 진실이슬처럼 반짝이네초롱한 그대의 눈빛은나의 가슴을 투명하게 해사랑하는 그대더이상의 말도더이상의 눈길도 원하지 않아내겐 필요치 않아바로 지금지금 그대로의 모습으로나에게 남아주오바로 지금지금 그대로의 모습으로나에게 남아주오
1987,이광조,세월 가면,세월가면그 모습을 잊을까그토록 다정했던 모습을차가운 저녁 바람에비는 내 몸 적시네이대로 나도 그대 잊을까밤이 가면그 모습을 잊을까그토록 사랑했던 모습을그대를 따라 이 마음하늘 멀리 저 편에비 되어 나도 그대 잊을까그리우면 적어본 그대 이름만차가운 이 방에가득하오잊을 수 없어라흐르는 내 눈물이그대 이름에 얼룩지네밤이 가면그 모습을 잊을까그토록 사랑했던 모습을그대를 따라 이 마음하늘 멀리 저편에비 되어 나도 그대 잊을까그리우면 적어본 그대 이름만차가운 이 방에가득하오잊을 수 없어라흐르는 내 눈물이그대 이름에 얼룩지네밤이 가면그 모습을 잊을까그토록 사랑했던 모습을그대를 따라 이 마음하늘 멀리 저 편에비 되어 나도 그대 잊을까
1987,송창식,담배가게 아가씨,우리동네 담배가게에는아가씨가 예쁘다네짧은 머리 곱게 빗은 것이정말 예쁘다네온 동네 청년들이너도나도 기웃기웃기웃그러나 그 아가씨는 새침떼기앞집의 꼴뚜기 녀석은딱지를 맞았다네만화가게 용팔이  그녀석도딱지를 맞았다네그렇다면 동네에서오직 하나 나만 남았는데아 기대 하시라 개봉 박두다음날 아침 일찍부터담배 하나 사러가서가지고 간 장미 한 송이를살짝 건네어 주고그 아가씨가 놀랄 적에눈싸움 한 판을 벌인다아 라라라라라라라라라라라라라오 그 아가씨 웃었어하루종일 가슴 설레이며퇴근 시간 기다렸지오랜만에 말끔히 차려입고그 아가씰 기다렸지점잖게 다가서서미소 띄며 인사를 했지그러나 그 아가씬 흥 콧방귀그렇다고 이대로 물러나면대장부가 아니지그 아가씨 발걸음 소리 맞춰뒤따라 걸어간다틀려서는 안되지번호 붙여 하나 둘 셋오 위대한 손 나의 끈기바로 그때 이것 참 야단 났네골목길 어귀에서아랫동네 불량배들에게그 아가씨 포위됐네옳타구나 이때다백마의 기사가 나가신다아 자자자자자자자자자자자자자아 하늘빛이 노랗다우리동네 담배가게에는아가씨가 예쁘다네지금은 그때보다도백배는 예쁘다네나를 보면은 웃어주는 아가씨아가씨 나는 정말 사랑해아 자자자자자자자자자자자자자아 나는 지금 담배 사러 간다
1987,이문세,이별 이야기,이렇게 우린 헤어져야 하는 걸 서로가 말을 못하고 마지막 찻잔 속에 서로의 향기가 되어 진한 추억을 남기고 파우리는 서로 눈물 흘리지 마요 서로가 말은 같아도 후회는 않을거야 하지만 그대 모습은 나의 마음을 아프게 해그대 내게 말로는 못하고 탁자 위에 물로 쓰신 마지막 그 한마디 서러워 이렇게 눈물만 그대여 이젠 안녕우리는 서로 눈물 흘리지 마오 서로가 말은 같아도 후회는 않을거야 하지만 그대 모습은 나의 마음을 아프게 해그대 내게 말로는 못하고 탁자 위에 물로 쓰신 마지막 그 한마디 서러워 이렇게 눈물만 그대여 이젠 안녕그대여 이젠 안녕그대여 이젠 안녕
1987,임지훈,사랑의 썰물,차가운 너의 이별의 말이마치 날카로운 비수처럼내 마음 깊은 곳을 찌르고마치 말을 잃은 사람처럼아무말도 하지 못한채떠나가는 너를 지키고 있네어느새 굵은 눈물 내려와슬픈 내 마음 적셔주네기억 할 수 있는너의 모든 것내게 새로운 의미로 다가와너의 사랑없인 더 하루도견딜 수가 없을것만 같은데잊혀지지 않는 모습은미소짖던 너의 그 고운얼굴어느새 굵은 눈물 내려와검붉은 노을 물들였네다시 돌아올 수 없기에혼자 외로울 수 밖에 없어어느새 사랑 썰물이 되어너무도 멀리 떠나갔네어느새 사랑 썰물이 되어내게서 멀리 떠나갔네어느새 사랑 썰물이 되어내게서 멀리 떠나갔네어느새 사랑 썰물이 되어내게서 멀리 떠나갔네
1987,수와 진,새벽 아침,나는 나는 풀꽃이 되어대지 위에 자라고너는 너는 이슬이 되어나의 모습을 적신다우리들이 만나는 날은안개가 낀 이른 새벽 아침너의 이슬이 나를 적실때나는 기쁨의 눈물을 흘린다나는 나는 풀꽃이 되어대지 위에 자라고너는 너는 이슬이 되어나의 모습을 적신다나는 나는 갈대가 되어너를 기다리고너는 너는 이슬이 되어나의 모습을 찾는다우리들이 만나는 날은안개가 낀 이른 새벽 아침너의 이슬이 나를 적실때나는 기쁨의 눈물을 흘린다나는 나는 갈대가 되어너를 기다리고너는 너는 이슬이 되어나의 모습을 찾는다
1987,부부듀엣,부부,정 하나로 살아온 세월꿈같이 흘러간 지금당신의 곱던 얼굴고운 눈매엔어느새 주름이 늘고돌아보면 굽이굽이넘던 고갯길당신이 내게있어등불이었고기쁠때나 슬플때나함께하면서이 못난 사람위해정성을 바친여보 당신에게하고픈 말은사랑합니다 사랑합니다그 한마디 뿐이라오이 세상에 오직 한 사람당신을 사랑하면서살아온 지난날이 행복했어요아무런 후회 없어요당신 위해 자식위해가는 이 길이여자의 숙명이오 운명인것을좋은일도 궂은일도 함께 하면서당신의 그림자로 행복합니다여보 당신에게 하고픈 말은사랑합니다 사랑합니다당신만을 사랑합니다
1987,유익종,그저 바라볼수만 있어도,이밤 한마디 말없이슬픔을 잊고져멀어진 그대의 눈빛을그저 잊고져작은 그리움이 다가와두눈을 감을때가슴을 스치는것이무엇인지 모르오그저 바라볼 수만 있어도좋은 사람그리워 떠오르면가슴만 아픈사람우리 헤어짐은 멀어도마음에 남아서창문 흔들리는 소리에돌아보는 마음그저 바라볼 수만 있어도좋은 사람그리워 떠오르면 가슴만아픈 사람우리 헤어짐은 멀어도마음에 남아서창문 흔들리는 소리에돌아보는 마음
1987,해바라기,너,너 너의 그리움은사랑 알게 했고너의 젖은 눈은눈물 알게 했고내겐 하나뿐인 너난 사랑한다고 말을 하고픈데슬픈 이별도 사랑이라고얘기 해주던 너떠나 보낼 수 있는 마음이생기질 않아우린 눈물로지루한 밤을 새워야 하나잃어버린 눈물잃어버린 세월잃어버린 내 청춘잃어버린 눈물잃어버린 세월잃어버린 내 청춘너 너의 그리움은사랑 알게 했고너의 젖은 눈은눈물 알게 했고내겐 하나뿐인 너난 사랑한다고 말을 하고픈데슬픈 이별도 사랑이라고얘기 해주던 너떠나 보낼 수 있는 마음이생기질 않아우린 눈물로지루한 밤을 새워야 하나잃어버린 눈물잃어버린 세월잃어버린 내 청춘잃어버린 눈물잃어버린 세월잃어버린 내 청춘잃어버린 눈물잃어버린 세월잃어버린 내 청춘잃어버린 눈물잃어버린 세월잃어버린 내 청춘
1987,임병수,난 어지러워요,어제 만난 다정했던 그 모습이내 가슴 속에 남아있네눈 감아도 아련하게 떠오르는나 그대 생각뿐이네난 어지러워요 어지러지금 나 좋아졌나봐 나 사랑하나봐또 만나고 싶어기다릴 수 없어 정말 참을 수 없어오늘밤에 그대 없이그대 없이는 나 잠들 수 없어사랑하고 있어 그댈 본 순간부터내일 다시 만나지만오늘 이 밤이 난 너무나 길어책을 보면 그 책 속에 그대 모습나 손짓하며 부르네노래하며 노래 속의 그 말처럼나 그대 생각뿐이네어제 만난 다정했던 그 모습이내 가슴 속에 남아 있네눈 감아도 아련하게 떠오르는나 그대 생각뿐이네난 어지러워요 어지러나 좋아졌나봐 나 사랑하나봐또 만나고 싶어기다릴 수 없어 정말 참을 수 없어오늘밤에 그대 없이그대 없이는 나 잠들 수 없어사랑하고 있어 그댈 본 순간부터내일 다시 만나지만오늘 이 밤이 난 너무나 길어기다릴 수 없어 정말 참을 수 없어오늘밤에 그대 없이그대 없이는 나 잠들 수 없어사랑하고 있어 그댈 본 순간부터내일 다시 만나지만오늘 이 밤이 난 너무나 길어
1987,전영록,하얀밤에,비 쏟아지는 밤에먼 추억으로 나는 가리비세차게 내려다오내 뺨위에 흐르는눈물을 감추도록눈물을 바람 불어오는 밤에먼 추억으로 나는 가리바람 세차게 불어다오헝클어진 머리가아무도 모르게 아무도비바람이 불어와모든것이 날아가 버릴지라도빗소리만 하얗게 나를 감싸네그대 떠난 이밤에하염없이 눈물이 흘러내려도빗소리만 하얗게나를 감싸네 감싸네비 쏟아지는 밤에먼 추억으로 나는 가리비 세차게 내려다오내 빰위에 흐르는눈물을 감추도록눈물을비바람이 불어와 모든것이날아가 버릴지라도빗소리만 하얗게 나를 감싸네그대 떠난 이밤에 하염없이눈물이 흘러내려도빗소리만 하얗게나를 감싸네 감싸네 감싸네그대 떠난 이밤에
1987,전원석,떠나지마,뭐라고 말을 하나그 사람을 위해서어떻게 달래주나울고있는 너에게그렇게 눈물지면내 마음 아프잖아하고픈 말은 많은데건넬 수가 없잖아내 맘을 왜 몰라사랑하고 있는데그맘도 몰라주고어떻게 나를 사랑해그대여 왜 떠나는가내 마음 울고 있잖아그대여 떠나지마라그대여그렇게 눈물지면내 마음 아프잖아하고픈 말은 많은데건넬 수가 없잖아내 맘을 왜 몰라사랑하고 있는데그맘도 몰라주고어떻게 나를 사랑해그대여 왜 떠나는가내 마음 울고 있잖아그대여 떠나지마라그대여
1987,유재하,사랑하기 때문에,처음 느낀 그대 눈빛은혼자만의 오해였던가요해맑은 미소로 나를바보로 만들었소내곁을 떠나가던 날가슴에 품었던 분홍빛의수많은 추억들이푸르게 바래졌소어제는 떠난 그대를잊지 못하는 내가 미웠죠하지만 이제 깨달아요그대만의 나였음을다시 돌아온 그대 위해내 모든 것 드릴테요우리 이대로 영원히헤어지지 않으리나 오직 그대만을사랑하기 때문에커다란 그대를 향해작아져만 가는 나이기에그 무슨 뜻이라해도조용히 따르리오어제는 지난 추억을잊지 못하는 내가 미웠죠하지만 이제 깨달아요그대만의 나였음을다시 돌아온 그대 위해내 모든 것 드릴테요우리 이대로 영원히헤어지지 않으리나 오직 그대만을사랑하기 때문에사랑하기 때문에
1987,전영록,이제 자야하나봐,이제 자야 하나봐그대 오지 않는데괜시리 나는 너를 기다리나봐이제 자야 하나봐작은 나의 마음은하지만 나는 이 밤 지새워야지누군가다가와이제 자야 하나봐그대 오지 않는데괜시리 나는 너를 기다리나봐이제 자야 하나봐작은 나의 마음은하지만 나는 이 밤 지새워야지누군가다가와 하또 다시 먼동이 터오고새벽이 다가 오는데아무도 날 찾는 이 없어이제는 자야하니까누군가누군가 하누군가이제 자야 하나봐그대 오지 않는데괜시리 나는 너를 기다리나봐이제 자야 하나봐작은 나의 마음은하지만 나는 이 밤 지새워야지누군가다가와 하또 다시 먼동이 터오고새벽이 다가 오는데아무도 날 찾는 이 없어이제는 자야하니까누군가누군가 하누군가누군가 하누군가다가와쉿
1987,구창모,방황,나의 거리에 어둠이 또 밀리면하늘엔 작은 별 하나그 길을 따라 나홀로 가니허전한 발길뿐이네보랏빛 도는 작은 가로등 밑에휘파람 불며 섰다가불꺼져 가는 창문을 보니쓸쓸한 마음뿐이네바람아 불어라작은 나의 두뺨에쓸쓸한 웃음 지우게오 바람아 불어라작은 나의 가슴에허전한 맘 지우게바람결에 떨어지는낙엽처럼 외로워지네은하수 물결 울고간 자리에는별빛만 떨어지는데텅빈 거리에 나홀로 서니외로운 마음뿐이네바람아 불어라작은 나의 두뺨에쓸쓸한 웃음 지우게오 바람아 불어라작은 나의 가슴에허전한 맘 지우게바람결에 떨어지는낙엽처럼 외로워지네바람아 불어라작은 나의 두뺨에쓸쓸한 웃음 지우게오 바람아 불어라작은 나의 가슴에허전한 맘 지우게바람결에 떨어지는낙엽처럼 외로워지네낙엽처럼 외로워지네
1987,조용필,마도요,화려한 네온싸인 깜박일 때면언제나 도시는 우리들의 것저마다 목놓아 소리치지만허전한 가슴을 씻어낼수 없어아쉬워 하면서 떠나네바다를 헤매이는 철새들처럼마도요우리는 서로 앞서가려 하지만마도요젊음의 꿈을 찾는 우린 나그네머물수는 없어라내일의 이야기를 나누다보면언제나 세상은 우리들의 것저마다 옳다고 우겨대지만아무도 들어주는 사람들이 없어아쉬워 하면서 떠나네바다를 헤매이는 철새들처럼마도요우리는 서로 앞서가려 하지만마도요젊음의 꿈을 찾는 우린 나그네머물수는 없어라 마도요아쉬워 하면서 떠나네바다를 헤매이는 철새들처럼마도요우리는 서로 앞서가려 하지만마도요젊음의 꿈을 찾는 우린 나그네머물수는 없어라마도요우리는 서로 앞서가려 하지만마도요젊음의 꿈을 찾는 우린 나그네머물수는 없어라마도요
