years,singers,songs,lyrics
1999,허니 패밀리,남자이야기 -My Way,이 세상 내 아버지가 살던 세상 이 세상 내 자식이 살아갈 세상 이 세상 속에서 내가 지금 살아가고 있죠 지나간 세월을 회상하며 지나간 시간은 되돌릴순 없죠 이렇게 우리들은 후회하며 살아가죠 한번쯤 우리들은 생각을 하겠죠 서로가 지금껏 걸어온 그 길을 말이죠 어렴풋이 생각나는 내 어린시절 때는 나는 내 부모님께 항상 여쭤보곤 했었었지 나 어디서 어떻게 태어났어 라고 문득 물을때면 내가 말썽을 피울때면 너 다리밑에서 주워왔어 이렇게 말씀하곤했지 지금 난 가끔 어린시절 그때 시절 생각 하며 가끔 웃고는하지 저기 저편 저기 멀리서 들려오는 희망찬 함성소리 헤이 우린 듣죠 우린 알수가 있죠 예 저기 저편 저기 멀리서 다가오는 희망찬 밝은 미래 우린 알죠 우린 느낄수 있죠 예  나의 부모님 주는 사랑만을 고집하셨지 이 못난 아들래미 친구 못지 않게 살게하려 없는 살림에서도 주머니 쌈짓돈 꺼내 주시곤 하셨지 비참했던 학창시절 나 패자가 되어 보내고 세상 첫발 내미는 순간 그 냉혹한 그 현실에 나 두려웠죠 라 라라라라 라라라라 라라라라 라라라라 라라라라 라라라라 라라라라 라라라라 라라라라 라라라라라 이 세상 내 아버지가 살던 세상 이 세상 내 자식이 살아갈 세상 이 세상 속에서 내가 지금 살아가고 있죠 지나간 세월을 회상하며 지나간 시간은 되돌릴순 없죠 이렇게 우리들은 후회하며 살아가죠 한번쯤 우리들은 생각을 하겠죠 서로가 지금껏 걸어온 그 길을 말이죠 지금도 생각나지만 친구들과 어울려 놀던 그때 학창시절에 그때 내게 항상 말씀하신 부모님 잘살려면 똑똑해야 한다는 그 말씀 하지만 그때 의미를 지금 난 아직 모르고 있어 철이 없던 어리던 시절에 세월은 흘러만 가고 난 지금 이 자리에 서 있어 멈춰 있어 저기 저편 저기 멀리서 들려오는 희망찬 함성소리 헤이 우린 듣죠 우린 알수가 있죠 예 저기 저편 저기 멀리서 다가오는 희망찬 밝은 미래 우린 알죠 우린 느낄수 있죠 예 시간이 흘러 어느덧 난 나이를 먹고 평범한 가정에 가장이 되어 토끼같은 자식과 여우같은 마누라 이들을 위해 난 땀을 흘리며 살고 있죠 마치 내 아버지가 그랬던 것처럼 내가 지금 그 길을 걷고 있는거죠 그리고 내 아들 역시 걸어갈 길이겠죠 이 한 남자의 인생의 길을 라 라라라라 라라라라 라라라라라라라라 라라라라 라라라라라라라라 라라라라 라라라라라라라라라
1999,신화,T.O.P. (Twinkling Of Paradise),What you gonna do what I gotta dokeep me up and makin a cashin flash at last do you wanna see the light or stand alonewhat you gonna do now what's up with the pastwhat you gonna dowhat I gotta do this is how we do you niggas better knowdo you wanna see the light or stand alonein the midst of flippin sideputtin it down wild cornin through your townmy love is DRC 너도 힘들겠어 어제 다시 찾아온 널 받아준다 했을때그땐 내 속에 미워하는 마음들이 남았어 날 버리고 돌아섰던 너에게Twinkling of paradise one more your life 그대 그 마음을 알겠어내품에 언제나 살아있고 싶은 걸 느껴 The way of MIL난 지금 잊혀진 기차역에 서서 네 마음과 영혼을 가방에 넣고오직 나만이 탈수 있는 차를 기다려 그대라는 기차가 오기만을 기다려 DOP DOG 널 보낸 후에 나는 알게됐었어 그 어떤 사람도 대신 할 수 없는걸난 매일 같이 기도했어 니가 불행하길 나는 기도했어 이젠 다시 내게로 돌아와 Twinkling of paradise one more your life 그대 그 마음을 알겠어내품에 언제나 살아있고 싶은 걸 느껴 The way of MIL니가 돌아오는 길에 내가 서있을께 준비했던 만큼만그리움과 내 사랑과 멍이 들어버린 가슴 보여주겠어다신 나를 떠날 생각마 행복하게 해줄게 이젠hey yo yo shootin to killlyricsI spill are raw dealec centually and mentally ill that's for real the source of a commin ti the down and torture yacoast to coast now we boogie sorang in the raid watch it quiverbody blows bein deliver by thriller sicker than heelerwhen I come with the strains the mega pains that remainin your brain low talls a stain a mental high pain니가 돌아오는 길에 내가 서있을께 준비했던 만큼만그리움과 내 사랑과 멍이 들어버린 가슴 보여주겠어다신 나를 떠날 생각마 행복하게 해줄게 이젠Twinkling of paradise one more your life 그대 그 마음을 알겠어내품에 언제나 살아있고 싶은 걸 느껴 The way of MILTwinkling of paradise one more your life 그대 그 마음을 알겠어내품에 언제나 살아있고 싶은 걸 느껴 The way of MIL
1999,S.E.S.,Dreams Come True,내가 원하는 대로자신 있는 모습 그대로이제껏 숨겨 왔던 비밀을네게 모두 말하고 싶어 babyFunny how all dreams come true나를 지켜줄거야아껴왔던 작은 사랑도Funny how I feel for you너의 곁에 그려질꿈결같은 나의 미래도처음 느낌 그대로짜릿했던 느낌 그대로서로가 약속했던 것처럼같은 생각 갖고 있었지 babyFunny how all dreams come true나를 지켜줄꺼야아껴왔던 작은 사랑도Funny how I feel for you너 하나만 사랑해Come on lover언제나 둘이 함께네가 있는 나 행복할 거에요더 이상 슬픈 노래는듣지 않을 거예요내 맘을 알겠죠Dreams come true나를 지켜줄거야아껴왔던 작은 사랑도Funny how I feel for you너의 곁에 그려질꿈결같은 나의 미래도
1999,델리스파이스,달려라 자전거,그대와 첨 만났지 반짝이는 쇼윈도 해맑은 여름 어느날 나른한 오후였어 너의 모습은 화려하지는 않아도 웬지 모를 끌리는 그 느낌이 그대가 전해준 기분 좋은 이 피곤은 지친 나를 오히려 깨워줘 매일 매일 스쳐 지나던 우리 동네 골목길 너와 함께라면 신기하게 전혀 새로운 걸 야윈 어깨 젖은 눈길  그래 너라면 모든 걸 잊을 수 있어 귀여운 그 모습에 함께 할거야 내리기는 정말 싫어 그대가 전해준 기분 좋은 이 피곤은 지친 나를 오히려 깨워줘 매일 매일 스쳐 지나던 우리 동네 골목길 너와 함께라면 신기하게 전혀 새로운 걸 야윈 어깨 젖은 눈길 그래 너라면 모든 걸 잊을 수 있어 귀여운 그 모습에 난 흐뭇해져 영원히 함께 할거야 야윈 어깨 젖은 눈길 그래 너라면 모든 걸 잊을 수 있어 망설일 필요 없어 달려갈거야 내리기는 야윈 어깨 젖은 눈길 그래 너라면 모든 걸 잊을 수 있어귀여운 그 모습에 함께 할거야내리기는 정말 싫어
1999,박지윤,가버려!!,믿었어 언제까지넌 변하지 않을 거라생각했어 온 세상이희미하게 물들어도너는 투명할줄 알았어처음에 널 봤을 때난 네 맘이 다칠까봐두려워 했었고 나를 그대로 비추는네 눈빛 앞에 난 자신 없었어날 닮아가지 말라는 그 말넌 내게서 배워간거야내 슬픔과 한숨 눈물부터지독한 욕심도이젠 나를 떠나제발 잘못봤던 거야나에게서 달아나다시 떠나갈 수 없게네 날개를 꺾어 버린 것은 나일테니제발 나를 떠나뭔가 잘못했던 거야나를 모두 지워버려다른사람 만나 처음에너로 돌아갈 수 있도록 가버려믿었어 바보처럼난 너만은 다를 거라 생각했어온 세상이 다 거짓을 얘기해도너는 진실할 줄 알았어더이상 날 보지마니 어두운 그늘밑에숨쉴 수 없는 걸나의 어긋난 사랑의 방법 때문에넌 달라진거야날 닮아가지 말라는 그 말넌 내게서 배워간거야내 슬픔과 한숨 눈물부터지독한 욕심도이젠 나를 떠나제발 잘못 봤던 거야너에게서 달아나다시 떠나갈수 없게네 날개를 꺾어 버린 것은 나일테니제발 나를 떠나뭔가 잘못 됐던 거야너를 모두 지워 버려다른 사람 만나처음의 너로 돌아 갈 수 있도록
1999,S.E.S.,너를 사랑해,너를 사랑해 나의 마음이 Oh 너를 생각할 수록  나는 행복해 다른 누구도  난 부럽지 않아  맑은 유리창으로 햇살이  나를 반기는 이 느낌  믿을 수가 없어져 oh yeah  너무도  내게 소중함을 느낄수  있도록 해준 너  긴 밤이 오래될 수록 아침이  더디올 수록  그리워 우리 둘이 영원히 함께  같은 공간 속에 아픔이 많더라도  괜찮아 yeah  너를 사랑해 나의 마음이 oh  너를 생각할수록  나는 행복해 다른 누구도  난 부럽지 않아  Beautiful day 이제껏  느껴보지 못한 저 가슴속 깊은  곳에서 두근대는 내 심장을  느껴 너무나 아름다운 햇살과  내 마음속에 따뜻함을 준  너 아름다운 너의 모습  바라볼때면 언제나 너 보며  살아가고 싶고  나 너무나 잘 아는 그런  너와 있을때면 평생을 너와  함께 지내고 싶어  오렌지의 향기로 살며시  미소지을 땐 너의 웃음이  모든 걸 다 잊게해 oh  yeah 사랑해  지금 기적보다 놀라운  날들이 온거야  나에겐 지금 너보다 너에겐  지금 나보다  소중한 다른 사람 없다면 함께  영원히 같은 집에 서로 얼굴을  보며 살아가 yeah  너를 사랑해 나의 마음이  oh 너를 생각할수록  나는 행복해 다른 누구도  난 부럽지 않아  가슴을 적시는 아름다운  음악속에 흐르는 저 시원한  빗방울처럼 넌 언제나 내게  그런 힘이 돼주고는 하지  마음이 불편하고 기분이  허전할때 넌 내 마음 저 깊은 구석  시원하게 해주네 그런  너는 나에게  누구보다 그 어느 누구보다  소중해 그런 너와 영원히  함께살고 싶어  너를 사랑해 나의 마음이 oh  너를 생각할수록  나는 행복해 다른 누구도  난 부럽지 않아  너와나 행복한 시간만 남은거야 가끔가다 우리 싸울때도 있겠지만 우리 언제나 즐거울 수 있을 거야 서로를 사랑하고 있으니 yeah
1999,자우림,미안해 널 미워해,기억 나지 않아 어젯밤 꿈조차지우려고 했던게 아닌데잠들지 않도록널 부르며 눈 감았지사무쳐 그리지는 않았지미안해 널 미워해 이대로 인걸이해해 넌 그렇게 그대로 인걸꿈꾸지 않기를눈 감으며 기도했지사무쳐 그립지는 않았지미안해 널 미워해 이대로 인걸이해해 넌 그렇게 그대로 인걸그래 나 널 지우려고 해널 보내려고 해 이제 지쳤어미안해 널 미워해 이대로 인걸이해해 넌 그렇게 그대로 인걸미안해 널 미워해 이대로 인걸어느새 난 빗물에 젖어 슬픈 새미안해 널 미워해 이대로 인걸이해해 넌 그렇게 그대로 인걸
1999,박정현,편지할께요,꼭 편지 할게요 내일 또 만나지만 돌아온 길엔 언제나 아쉽기만 해더 정성스럽게 당신을 만나는 길그대 없이도 그대와 밤새워 얘길해오늘도 맴돈 아직은 어색한 말내 가슴속에 접어 논 메아리 같은 너이젠 조용히 내 맘을 드려요다시 창가의 짙은 어둠은 친구같죠길고 긴 시간의 바다를 건너그대 꿈 속으로나의 그리움이 닿는 곳까지꼭 편지 할게요 매일 볼 수 있지만 혼자있을땐 언제나 그대생각 뿐이죠 더 고운 글씨로사랑을 만드는 길 소리없이내 마음을 채우고 싶어요오늘도 맴돈 아직은 어색한 말내 가슴속에 접어놓은 메아리 같은 너이젠 조용히 내 맘을 드려요다시 창가에 짙은 어둠은 친구같죠길고 긴 시간의 바다를 건너 그대꿈속으로 나의 그리움이 닿는곳까지곱게 내 맘 접어서 나의 꿈도 날아서아주 자유롭게 더 깊은 사랑속으로이젠 조용히 내 맘을 드려요다시 창가에 짙은 어둠은 친구같죠길고 긴 시간의 바다를 건너 그대꿈속으로 나의 그리움이 닿는곳까지이젠 외로이 내 맘을 드려요길고 긴 시간의 바다를 건너그대 꿈으로 나의 그리움이닿을 때까지 나의 그리움이 닿는곳까지
1999,임현정,첫사랑,햇살처럼 눈부시게 다가와나를 깨우던 그대는봄비처럼 내게 스쳐지나가나의 첫사랑 그대는오래 전 영화속에 소설속에주인공 이름처럼나에겐 이름 이젠 아련해언제인가 나를 설레게하던나의 첫사랑 그대는다시 누군가와 행복하기를지나버린 사랑 그대영원히 내 맘속에 기억 속에남을 것만 같던그 때 입은 상처 이젠 아련해슬픈 영화처럼 나를 울렸던나의 첫사랑 그대는다시 누군가와 행복하기를지나버린 사랑 그대다시 누군가와 행복하기를지나 버린 사랑 그대
1999,김연우,여전히 아름다운지,첨엔 혼자라는게 편했지자유로운 선택과 시간에너의 기억을 지운 듯 했어정말 난 그런줄로 믿었어하지만 말야 이른 아침 혼자 눈을 뜰때내 곁에 네가 없다는 사실을 알게 될 때면 나도 모를 눈물이 흘러변한 건 없니 날 웃게 했던예전 그 말투도 여전히 그대로니난 달라졌어 예전만큼 웃질 않고좀 야위었어 널 만날때 보다나를 이해해 준 지난 날을너의 구속이라 착각했지남자다운 거라며 너에겐사랑한단 말조차 못했어하지만 말야 빈 종이에 가득 너의 이름쓰면서 네게 전활 걸어 너의 음성 들을 때나도 모를 눈물이 흘러변한 건 없니 내가 그토록사랑한 미소도 여전히 아름답니난 달라졌어 예전만큼 웃질 않고좀 야위었어 널 만날때 보다그는 어떠니 우리 함께한 날들잊을 만큼 너에게 잘해주니행복해야돼 나의 모자람채워줄 좋은 사람 만났으니까
1999,이승환,그대는 모릅니다,나 그 이후로 한번도 그대를 못 본 것은 언제나 고개 숙이기 때문나 그 이후로 그대를 듣지도 않았던 건 귀를 막고 나 알고 있는 그대만 숨겨 놓고 싶어서떠난 뒤 우리 지워가기를 바랬죠그러나 세상이 우릴가만히 두지 않네요나 그 이후로 다짐한 게 있죠두번 다시 앞선 걱정으로당신의 짐이 되지는않아야만 한다고나를 보나요슬퍼 보이진 않나요당신의 자랑스러운추억인가요그거면 돼요얼마나 내가 그대를그리워하며 사는지짐작이라도 할 수가 있을까요나 사는 모습안 되어 보이더라도너무 걱정은 말아요내 몫이죠 그대만 편안하다면
1999,안치환,사랑하게 되면,나 그대가 보고파서오늘도 이렇게 잠 못 드는데창가에 머무는부드러운 바람 소리그대가 보내 준 노래일까보고파서 보고파서저 하늘 넘어 그댈 부르며내 작은 어깨에하얀 날개를 달고그대 곁으로 날아 오르네훨훨 훨훨 날아가자내 사랑이 숨 쉬는 곳으로훨훨 훨훨 이 밤을 날아서그댈 품에 안고 편히 쉬고파나를 잠 못 들게 하는 사람아보고파서 보고파서저 하늘 넘어 그댈 부르며내 작은 어깨에하얀 날개를 달고그대 곁으로 날아 오르네훨훨 훨훨 날아가자내 사랑이 숨 쉬는 곳으로훨훨 훨훨 이 밤을 날아서그댈 품에 안고 편히 쉬고파훨훨 훨훨 날아가자내 사랑이 숨쉬는 곳으로훨훨 훨훨 이 밤을 날아서훨훨 훨훨나를 잠 못 들게 하는 사람아
1999,김종환,사랑하는 날까지,사랑은 운명 속에언제나 살고 있다가슴을 치는 슬픔 그 고통 속에도나와 함께 길을 걷는다외로움이 나는 싫어당신을 선택했다내가 사는 날까지운명의 길 위에서 당신과 살고 싶다너를 사랑하기에 내가 존재하는 것 널 위해 내가 살 수 있다면 나의 뜨거운 젊음모두 다 주고 싶다 몇백년 사는 것도 아닌데 천년을 기다려도너를 사랑하겠다 마지막 남은 사랑을 위해 내 꿈이 깨질까봐불안한 삶이 싫다 내가 선택한 길을내가 걸어가면서 사랑에 운명을 건다너를 사랑하기에내가 존재하는 것 널 위해 내가 살 수 있다면 나의 뜨거운 젊음모두 다 주고 싶다 몇백년 사는 것도 아닌데천년을 기다려도너를 사랑하겠다 마지막 남은 사랑을 위해 천년을 기다려도너를 사랑하겠다 마지막 남은 사랑을 위해 마지막 남은 사랑을 위해
1999,김경호,아름답게 사랑하는 날까지 (금지된 사랑 Ⅱ),그래 내 안에서 살게 한거야가엾은 너 아픔 재우고내 가슴 어디에서도숨 쉬고 있어그런 널 내 안에서죽게 한거야잔인한 저 비를 맞듯이착한 널 선택한 것은눈물이 되어 숨이 막혀와놔주려 했어너를 내 품에 안으면이 세상이 두려웠어날 이해해줘사랑해 본 사람들은 알거야한 사람을 잊는다는 건혼자 내린 죽음보다아픈 걸 깨달았어나를 거부했던 세상이지만너를 위해 용서한 거야니 안에 또 다른 사람이살아가는 날이 세상에 난 죽고 없는 거야날 용서해줘잠시 너를 슬픈 세상에 뒀어나를 죽여 사랑한만큼너와 같은 날에 눈감을 거야어렵지만 선택했어사랑해서 아플 우리 사랑을가슴 안에 숨쉴거야아름답게 사랑하는 날까지난 살겠어
1999,김장훈,슬픈 선물,다 끝난 일인거니이젠 돌이킬수 없니 널 잊고 살아가야 하는건나를 포기한다는 건데 잘 지내길 바란단그 말 왜 내게 한거야어떻게 너없는 동안내가 편히 지낼수 있겠니 아직 다 못한말이음 천마디도 넘지만 이제 다신 이제 두번 다신생각하지 않을께 다시 시작할 너에게혹시 내가 짐이 된다면 모두 다 지워버리면 돼 어렴풋한 기억 하나남아있지 않도록 훗날 내 곁에 누군가우리 사일 궁금해 하면 이젠 다 잊었단 말 대신처음부터 정말 나는 너를 모른다고 말해줄께 자꾸만 눈물이 나음 힘들게도 하지만 이제 다신 이제 두번 다신생각하지 않을께 다시 시작할 너에게 혹시내가 짐이 된다면 모두 다 지워버리면 돼 어렴풋한 기억 하나남아있지 않도록 훗날 내 곁에 누군가우리사일 궁금해 하면 이젠 다 잊었단 말 대신처음부터 정말 나는 너를 모른다고 말해줄께처음부터 우린 모르는 사이인거야
1999,클론,돌아와,돌아와 나에게 돌아와 돌아와 나에게 모두 내가 잘못했어 더 이상 망설이지 말고 나 이제 네게 자신있게 말할 수 있어 모두 다 내 잘못이야 난 너를 잃기 싫어 별것도 아닌걸 갖고 사소한 말다툼 땜에 난 자존심을 세워 너에게 상처를 줬지 난 너와 다툴때는감정이 앞서 있었고너와 헤어진다 해도괜찮을 줄 알았는데막상 몇일이 지나도너는 연락이 없었고너는 나의 전화조차받으면 끊어버렸지나 이젠 네게 바라는 건 없어예전처럼 그 모습 그대로 돌아와난 니가 잠시 나를 떠난뒤에야모든걸 알았어 니가 내 전부란 걸미안해 내가 속이 좁았어언제나 참아주던 너에게홧김에 나도 몰래 이별얘길 했던지난 내 잘못을 용서해줘돌아와 나에게 돌아와돌아와 나에게 모두 내가 잘못했어더 이상 망설이지 말고돌아와 나에게 돌아와돌아와 나에게 돌아와더 이상 망설이지 말고난 몹시 취해 너의 집앞을 찾아갔지불꺼진 너의 창문을힘없이 난 바라보며난 돌아서며 혼자이렇게 말을 했었지날 용서해 달라고너에게 심했던 나를이제와서 생각하면웃어넘기면 되는 걸사소한 말다툼까지내 입장만 우겨댔고내 입장만 내세워서너에게 상처를 주고그때마다 난 바랬지니가 먼저 사과하길 나 이젠 네게 바라는 건 없어예전처럼 그 모습 그대로 돌아와난 니가 잠시 나를 떠난뒤에야모든걸 알았어 니가 내 전부란 걸미안해 내가 속이 좁았어언제나 참아주던 너에게홧김에 나도 몰래 이별 얘길 했던지난 내 잘못을 용서해줘돌아와 나에게 돌아와돌아와 나에게 모두 내가 잘못했어더 이상 망설이지 말고돌아와 나에게 돌아와돌아와 나에게 돌아와더 이상 망설이지 말고
